"","id","title","description","publishTime","kind_stats","duration_seconds","viewCount","likeCount","commentCount","pull_date"
"749","iOjxpow6jow","How Many Youtubers Are Millionaries?????","In this video I talk about how many youtubers have made over a million dollars off of youtube. I hope you enjoy! = Enjoy the video?",2014-02-26 23:52:57,"youtube#video",233,440758,8226,1705,"2024-10-09 00:05:37.560584+00:00"
"750","GdD2pqAdjXY","Flappy Bird - Builders Showdown, Which is Better?","My friends were bored and wanted to see who could make the better flappy bird. So comment down below which one you think is ...",2014-02-23 22:29:21,"youtube#video",85,102499,2840,433,"2024-06-19 00:08:54.494416+00:00"
"751","nmHCmLVLxcU","New COD Zombies In 2014?????","I pretty much tell you everything I have been thinking about in the video. What do you think should bo2 make a new DLC?",2014-02-23 21:40:04,"youtube#video",151,82277,2191,346,"2025-04-09 00:04:24.705721+00:00"
"752","TZPlDuYrcDQ","Minecraft Mansion Timelapse","Thanks for stopping by and watching what I hope to be a weekly series. I thought this build turned out well, and make sure you let ...",2014-02-22 23:51:15,"youtube#video",302,608818,19679,2335,"2024-09-19 00:03:00.262763+00:00"
"753","Oub4nMrNTqQ","Top 5 NON-COPYRIGHTED Songs!!!!!","These are my favorite Non-copyrighted songs that you CAN use in your videos.",2014-02-17 20:30:02,"youtube#video",204,123593,3420,611,"2025-04-14 00:09:50.838112+00:00"
"754","h5Z36IuyrKc","Vanoss vs Speedy! Which is better?","In this video I compare Vanoss vs Speedy. They are both pretty much the same and I love both there videos. Make sure to leave a ...",2014-02-16 20:13:22,"youtube#video",187,115940,2713,927,"2025-04-13 00:04:39.670563+00:00"
"755","2IGxSOfsBok","I Hate Pewdiepie!!!!!","I pretty much explain it in the video. I dont hate pewds I just want to see how many little 12 years olds will come and dislike this ...",2014-02-01 00:16:57,"youtube#video",126,3000961,225459,14526,"2025-04-28 00:03:09.151500+00:00"
"756","ZxkLCq49Tvk","Does Spam Work?????","In this video I talk about spam comments on youtube. We all hate reading them and there not effective at all....",2014-01-20 23:41:17,"youtube#video",255,452416,7230,745,"2025-04-28 00:03:09.151500+00:00"
"757","smDPnIdlkhM","100th VIDEO SPECIAL!","This is my 100th video, and I combined clips from my 99 previous videos.... Hope you enjoy, and I will be uploading tons more ...",2014-01-20 01:17:01,"youtube#video",284,386961,13190,1619,"2024-07-23 00:09:56.158731+00:00"
"758","DjMYkWCEan8","The Vortex SMP Episode 1! Just Derping Around and Explaining Things.","In this video we just mess around and I talk about my plans on the server as well as show you around! Hope you like this new style ...",2014-01-18 02:49:24,"youtube#video",1519,120676,3395,376,"2024-10-03 00:10:35.656005+00:00"
"759","3nn_skHgkqI","Has Youtube Met Its Match?????","In this video all I really talk about is how facebook plans on adding ads to videos shared on there site. I thought it was interesting ...",2014-01-12 01:25:53,"youtube#video",164,103491,2305,287,"2025-04-28 00:03:09.151500+00:00"
"760","A8IkOqb_7Yg","How Much Money Does Pewdiepie Make????? (Updated 2015)","HOLY CRAP THANKS FOR THE LIKES! Hey there, I did a video on how much pewds makes a couple months ago, and it got a lot ...",2014-01-11 20:31:34,"youtube#video",250,1851739,28316,2031,"2025-04-28 00:03:09.151500+00:00"
"761","hHl_YMivv3c","Battle Pirates, my base.","This is my base, let me know what you think.",2013-12-31 14:48:55,"youtube#video",176,46855,1327,292,"2023-08-07 00:09:55.117235+00:00"
"762","7mLSbgyjM0g","Battle Pirates, Hellstrike Base attack.","These hellstrikes are almost impossible to kill. I wish kixeye would stop putting so many new ships out there with no way to ...",2013-12-29 22:22:57,"youtube#video",172,71044,1922,327,"2025-04-28 00:03:09.151500+00:00"
"763","TGKkMl17Htg","Battle Pirates, Unstoppable Ship!","There is no way you could kill this ship, and I have no idea why they put the proto nemesis in the game.",2013-12-29 21:05:08,"youtube#video",133,35956,1521,648,"2023-08-07 00:09:55.117235+00:00"
"764","Qw3eFnsSdlQ","Best Hellstrike Build???? (Battle Pirates)","Is this the best hellstrike build there is? If not let me know how I could improve it down in the comment section! thanks.",2013-12-29 17:10:57,"youtube#video",97,46441,1536,467,"2024-04-02 00:12:57.200817+00:00"
"765","KcNCJ1mgt14","Marauder Builds, Battle Pirates In Depth Builds.","In this video I show you multiple builds you can do for your marauder fleets. Hope it helps you!",2013-12-29 16:20:05,"youtube#video",186,57593,2244,659,"2025-04-28 00:03:09.151500+00:00"
"766","A4lp4FRCo6o","Battle pirates, How To Auto Lvl 40 Salvages.","This is a different type of fleet I saw so I decided to upload a video on it just because I have never seen a fleet like this before.",2013-12-29 00:32:15,"youtube#video",78,56732,1805,433,"2024-12-02 00:02:10.122118+00:00"
"767","WYKZz3Zygdc","Hellstrikes vs 7 halos!","The hellstrikes need a serious nerf!",2013-12-27 00:27:31,"youtube#video",96,84454,2009,384,"2025-04-28 00:03:09.151500+00:00"
"768","5U2fmvh9_Is","Battle Pirates, Hellstrike vs Epic Base!","This is an insane base vs a fleet of hellstrikes. Can it stop them?",2013-12-24 00:00:20,"youtube#video",58,50415,1500,358,"2023-12-11 00:06:37.374405+00:00"
"769","xvIpibLjs5k","Battle Pirates, Another Hellstrike Fail.","Yet another fail with the hellstrike... Its funny how people spend that much money to coin a fleet but have no skill. None the less I ...",2013-12-18 23:47:57,"youtube#video",57,63731,1793,357,"2024-09-16 00:02:49.809631+00:00"
"770","jlpAON0ePME","Battle pirates Hellstrike fail!","Its sad that someone would pay to coin a fleet like this then fail in a lvl 59 base.",2013-12-18 22:31:02,"youtube#video",47,69459,1929,337,"2025-03-04 00:03:43.332239+00:00"
"771","sfp0a6zDoNQ","Battle Pirates, lvl 66 vs Missile Cruiser x Fleet!","This is a pretty epic base going up against some mcx.",2013-12-17 18:56:41,"youtube#video",84,47911,1371,282,"2023-09-23 00:06:06.086714+00:00"
"772","RaDRWNz3Al4","Battle Pirates, Hellstrike Too Overpowered????","Needless to say this base sucks, but if you watch this video the fleet pretty much slaughters all the buildings. I am really impressed ...",2013-12-14 15:58:11,"youtube#video",160,50367,1469,287,"2023-11-16 00:05:33.311281+00:00"
"773","pP1KMQb51GA","OpTiC NaDeShOt Got Hack!!","I hope he gets his accounts back and that stupid no life hacker goes to jail.... = Enjoy the video? Click here!",2013-11-27 19:37:44,"youtube#video",164,59158,1776,435,"2023-11-30 00:08:27.833427+00:00"
"774","dPxAFqs2eYE","Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)","These are three eastereggs I found in Ghost.... Feel free to go into a private match and shoot them and see what happens :)",2013-11-17 18:26:11,"youtube#video",100,95973,2939,339,"2024-07-12 00:10:42.102144+00:00"
"775","p-KVD5rA_Cw","Why Google Does Not Care What We Think....","I hope you enjoy and this is me accepting the new comment system.... There not going to change back so just except it and move ...",2013-11-17 01:40:48,"youtube#video",180,421562,7164,732,"2025-02-09 00:05:19.593475+00:00"
"776","JdCgkcb1iwQ","My First Kem Strike!","It only takes 1.4 seconds to like the video :) My gamertag is---- observantvirus0 [Expand if bored] = Enjoy the video? Click here!",2013-11-16 19:48:55,"youtube#video",269,84352,3101,652,"2025-04-28 00:03:09.151500+00:00"
"777","XVMY7B3AzWM","How Much Money Does PewDiePie Make?????","HOLY CRAP 500 LIKES!!! I think this is something alot of people have questions about and would love to learn about so here you ...",2013-11-12 03:18:18,"youtube#video",332,784088,14547,1402,"2024-12-03 00:09:38.983075+00:00"
"778","QXag-irFHxE","Most Overpowered Guns In Ghost!","I tried to be short and to the point with this video! I hope you enjoy. {Expand if bored} = Enjoy the video? Click here!",2013-11-11 20:11:15,"youtube#video",160,116302,3706,362,"2025-04-09 00:04:24.705721+00:00"
"779","v3tbnlc5cfo","Battle Pirates!","This is a really fun game that if you have never heard of before you should go check out! = Enjoy the video? Click here!",2013-09-21 22:18:59,"youtube#video",215,106093,3773,727,"2024-12-01 00:06:40.204488+00:00"
"780","ObYLL97-SBA","How To Duplicate Diamonds!!!!","",2013-09-15 01:09:42,"youtube#video",37,166338,6053,587,"2024-09-19 00:03:00.262763+00:00"
"781","IaR7P4-wFK8","50k Video Views!!!! EpicSauce!","Hey.",2013-09-08 22:20:48,"youtube#video",103,195055,7354,731,"2023-08-14 00:12:03.521889+00:00"
"782","v1ELS84GQu8","If This Video Gets One Million Views.....","Be a dear and share this with your friends because believe it or not this video will one day have one million views..... My gut said ...",2013-09-07 02:28:05,"youtube#video",46,13154837,1173470,71959,"2025-04-28 00:03:09.151500+00:00"
"783","ctJORnOjbrQ","These Were The Good Days....","I used to love doing this in MW2. Creator: http://www.youtube.com/watch?v=5zJT-OAWoBU = Enjoy the video? Click here!",2013-09-05 02:14:46,"youtube#video",52,159635,4301,435,"2024-09-19 00:03:00.262763+00:00"
"784","-hrPQFaDVKQ","Channel Update.","I hope to get episode #2 of my noob tube montage out tomorrow!",2013-08-16 20:34:58,"youtube#video",162,177675,4698,426,"2025-04-28 00:03:09.151500+00:00"
"785","bIZ5_L1ru2w","Funny Noob Tubing Reaction Montage!","Just listen to these people rage about my noob tube its hilarious!!",2013-08-16 03:04:45,"youtube#video",149,124387,3673,425,"2025-03-24 00:02:00.270613+00:00"
"786","yyssjJEJMt4","Minecraft, How To Grief Without Being Seen!","I demonstrate how to build a tnt cannon that will take less than 10 seconds to make and can be used to quickly grief a server when ...",2013-08-14 21:39:31,"youtube#video",63,343030,17944,1486,"2025-04-13 00:04:39.670563+00:00"
"787","2bwPntvb90U","Buried Round 50 Gameplay! Black ops 2 Zombies.","This really didn't take to much time to achieve.... I wanted to make it to round 100 but not even a minute after I stopped recording ...",2013-08-12 22:49:16,"youtube#video",82,140142,4472,449,"2025-04-28 00:03:09.151500+00:00"
"788","Cs-kyTJso-A","Worlds Biggest Ball Of TNT Minecraft!  Challenge Video!","Hey there I dare you to download this world and ignite this ball.... In fact if you do it and stay above 1 frame per a second the whole ...",2013-08-09 23:45:05,"youtube#video",105,561668,17988,1658,"2024-07-20 00:05:55.796816+00:00"
"789","jkqd-oc0F00","How To Get A Gaming Partnership, And What It Is.","Hey I know alot of people who have been asking about youtube partnership and what it is... So I made a video explain how to get ...",2013-08-08 21:25:32,"youtube#video",409,99399,3690,642,"2025-04-08 00:08:53.637499+00:00"
"790","mVkT6Cd9SoI","Camping Montage.... LOL","Me and my friends were bored of try Harding so we decided to stop trying and camp as a team :)",2013-08-05 21:12:41,"youtube#video",200,102179,3538,514,"2025-04-13 00:04:39.670563+00:00"
"791","rffyxTTNkyk","Black Ops 2! Mini Update Video.","Hey hope you enjoy this video, I was just talking about the future of this channel :)",2013-08-05 02:55:37,"youtube#video",235,99758,4079,853,"2025-04-28 00:03:09.151500+00:00"
"792","OOesLeO6-pc","Randomness","Hey there random person, I was feeling a little bored today so I tried to be alittle orginial.... Hope you enjoy!",2013-08-02 22:16:42,"youtube#video",318,100241,4248,843,"2025-04-28 00:03:09.151500+00:00"
"793","Q5lcjP6XlHw","203 Kill Game! Thanks For 300 Subscribers!","This is a 203 kill game and thank you to all my friends who ran support and helped me get this! Also thank you to all my active ...",2013-08-01 19:36:50,"youtube#video",266,159200,6026,1017,"2025-04-15 00:00:59.391066+00:00"
"794","sE3ZZmYotSs","Call of Duty Ghost Multiplier Reveal Trailer Release Date!","The video pretty much explains it all, August 14, around 10 p.m. they will release the Ghost reveal trailer! [Expand for more xD]",2013-07-30 20:51:42,"youtube#video",230,107368,3787,588,"2024-09-16 00:02:49.809631+00:00"
"795","pUwUAtmBKxw","Insane Black Ops 2 HACKER!!!!","This is a crazy game I joined where there was a hacker doing some crazy stuff. Please Check Out My Newer Videos! Black ops 2 ...",2013-07-30 02:45:21,"youtube#video",359,239822,6613,665,"2025-04-28 00:03:09.151500+00:00"
"796","p5rGgPZtjDw","Top Subscribed To Channels? BO2 w/ commentary!","Just a short video were I talk about some of the top youtubers.",2013-07-28 20:50:09,"youtube#video",338,111565,4253,783,"2024-09-27 00:06:44.531781+00:00"
"797","bWDmDsdvoBs","Career Ender ....  LOL","To think this was the kid talking trash to me in the pre game....",2013-07-28 17:13:58,"youtube#video",26,143480,4129,510,"2025-02-02 00:06:39.407045+00:00"
"798","KL1X8NsVGd0","Top 10 Worst Guns in Call Of Duty History!","This is a video where I go over my ten least favorite guns in Call of Duty.",2013-07-25 21:36:56,"youtube#video",259,193018,7011,663,"2024-11-12 00:04:35.428218+00:00"
"799","q2HoSwCMcZw","Black ops 2 Patch news!","I am just talking about the new update that just came out and all the guns it patch.",2013-07-24 20:35:32,"youtube#video",233,115517,4281,782,"2024-05-16 00:07:10.924079+00:00"
"800","RRknlgRqOds","Black ops 2 Invisible equipment and scorestreak glitch!","This is a kewl trick that you can do to make your equipment and scorestreaks invisible! Go sub this guy for helping me do this ...",2013-07-21 18:26:36,"youtube#video",147,155924,5084,576,"2024-09-19 00:03:00.262763+00:00"
"801","j93M46a-W3U","I&#39;m Back! Update Video....","Enjoy the video? click here http://www.youtube.com/subscription_center?add_user=mrbeast6000 Just talking about what I have ...",2013-07-19 23:41:14,"youtube#video",204,189540,6719,724,"2025-04-08 00:08:53.637499+00:00"
"802","uqjfMNEWNIg","Minecraft Let&#39;s Play! Ep. 1. The Beginning!","This is episode one... hopefully many more.",2013-07-08 20:03:41,"youtube#video",1107,666854,24008,2534,"2025-01-06 00:04:39.633030+00:00"
"803","X-g9aT2wFjM","Channel Trailer....","Click here to Subscribe http://www.youtube.com/subscription_center?add_user=mrbeast6000 As I said in the video this is only ...",2013-07-06 18:17:45,"youtube#video",49,250959,9361,864,"2024-10-20 00:05:05.096852+00:00"
"804","pHKlrJeKmjA","Black ops 2 Shotgun gameplay w/ commentary....  Ps4 or Xbox?","What's up people who are so bored to click on this video. Hope you enjoy and if you liked the video like it.... If you like me ...",2013-07-06 00:13:48,"youtube#video",362,219395,6106,826,"2024-07-25 00:03:57.376419+00:00"
"805","C82suucz4i4","Black ops 2 Gameplay w/ commentary. Hipsters","This is my first video in a while but hopefully I can get back into the grove of things and keep pumping out content for you guys!",2013-07-03 17:48:10,"youtube#video",261,350899,11972,872,"2025-04-28 00:03:09.151500+00:00"
"806","MC-7ziNt_U4","Project Zomboid let&#39;s play ep. [02] Just some chores.","Hey! You! Yes you, thanks for clicking on this video its means alot hope you enjoy and be sure to like and sub for more!",2013-06-15 19:54:37,"youtube#video",860,113302,4999,893,"2024-05-09 00:05:41.233782+00:00"
"807","PNsF1Uh5yP8","Project Zomboid Lets Play ep [01] Roughing it out!","This is the first episode to my zombie survival lets play! Hope you enjoy and if you like the video like it.... If you like me subscribe.",2013-06-15 00:03:38,"youtube#video",1194,166442,6586,780,"2023-11-30 00:08:27.833427+00:00"
"808","9Y2sAtN5yRs","Gunpowder plus mod! (Grenade mod) Epic explosions for minecraft.","This is a gunpower plus mod which adds WWI and WWII grenades into minecraft and it also adds a modern one. I will show you ...",2013-04-21 18:04:39,"youtube#video",158,193063,7388,851,"2024-08-08 00:08:09.976183+00:00"
"809","-z349CGAOXs","Horse racing map for new update! (minecraft)","This is a horse racing map that was built in preperation for the new update with horses! Minecraft!",2013-04-21 16:37:08,"youtube#video",88,202320,7698,879,"2025-04-28 00:03:09.151500+00:00"
"810","pl4xmh3RWfE","Amazing minecraft Cathedral!","This is an insane minecraft cathedral. Expand Music: https://www.youtube.com/watch?v=M3AE1Nqtcm0 Download: ...",2013-04-21 01:36:32,"youtube#video",58,401814,13658,1243,"2025-04-28 00:03:09.151500+00:00"
"811","6z5RwrvnH28","Huge WW2 jeep! Minecraft creations.","This is a amazing WW2 jeep built in minecraft! Expand Music: https://www.youtube.com/watch?v=e6Y7FUBLzq8 Download: ...",2013-04-21 00:52:21,"youtube#video",64,529721,17062,1990,"2024-08-09 00:08:05.585380+00:00"
"812","ivdQqobHDPc","Story time!","This is a story about my trip to the gym.",2013-04-18 01:54:48,"youtube#video",193,591673,20096,1587,"2025-04-27 00:02:44.651322+00:00"
"813","uUIlb2rpIuY","Epic Minecraft city! (w/ download link!)","This city is HUGE! I only show a little part of it in this video, if you want to see the whole thing just download it!",2013-04-11 01:00:01,"youtube#video",154,360641,11164,1059,"2025-04-13 00:04:39.670563+00:00"
